sales_date,brand_name,total_devices,total_upfront_amount,total_full_device_amount
2022-09-20,Samsung,8,465.63700000000006,3260.902
2022-09-21,Apple,24,2954.3,8125.0
2022-09-21,Samsung,9,637.7280000000001,3756.235
2022-09-22,Apple,92,9424.2,39481.0
2022-09-22,Samsung,18,1912.1469999999997,7749.297
2022-09-23,Apple,31,3157.349999999999,12912.0
2022-09-23,Redmi,1,71.82,68.4
2022-09-23,Samsung,2,179.65,689.927
2022-09-24,Apple,16,1184.85,6927.0
2022-09-24,Samsung,9,672.0110000000001,3386.572
2022-09-25,Apple,45,3880.4499999999994,18070.0
2022-09-25,Samsung,7,489.972,3542.308
2022-09-26,Apple,90,11123.35,44171.0
2022-09-26,Lenovo,1,285.0,270.75
2022-09-26,Samsung,8,415.714,3996.924
2022-09-27,Apple,37,3076.3,15658.244
2022-09-27,Samsung,7,450.176,2751.426
2022-09-28,Apple,120,23105.75000000001,54694.0
2022-09-28,Samsung,9,479.779,4292.995
2022-09-29,Apple,98,9791.0,44619.0
2022-09-29,Samsung,5,526.28,2411.187
2022-09-30,Apple,26,2137.900000000001,13760.0
2022-09-30,Samsung,3,242.63,1698.428
2022-10-01,Apple,30,1976.750000000001,14804.0
2022-10-01,Samsung,4,292.85,1411.285
2022-10-02,Apple,39,2553.550000000001,21365.0
2022-10-02,HUAWEI,1,50.47,409.429
2022-10-02,Redmi,1,3.42,68.4
2022-10-02,Samsung,3,231.248,1122.022
2022-10-03,Apple,27,2717.8000000000006,14672.0
2022-10-03,Samsung,4,173.659,1869.927
2022-10-04,Apple,24,2167.5000000000005,10700.0
2022-10-04,HUAWEI,1,99.5,561.81
2022-10-04,Samsung,5,409.28,2471.187
2022-10-05,Apple,13,850.2,6092.0
2022-10-05,Redmi,1,3.42,68.4
2022-10-05,Samsung,7,487.251,3144.952
2022-10-06,Apple,44,5330.499999999999,22020.244
2022-10-06,Samsung,7,411.556,3078.95
2022-10-07,Apple,108,14577.149999999996,52412.41999999996
2022-10-08,Apple,70,7461.0499999999965,34283.172000000006
2022-10-08,Samsung,3,63.18,1172.095
2022-10-09,Apple,32,2945.2500000000005,14634.0
2022-10-09,Samsung,3,306.7,1127.759
2022-10-10,Apple,35,3228.6,14826.244
2022-10-10,Samsung,5,464.43,2380.666
2022-10-11,Apple,44,5191.149999999998,18377.0
2022-10-11,Samsung,2,255.29,1005.714
2022-10-12,Apple,153,33034.74999999999,66395.68400000001
2022-10-12,HUAWEI,1,69.5,561.81
2022-10-12,Samsung,3,133.969,1176.308
2022-10-13,Apple,108,17343.950000000008,49295.0
2022-10-13,HUAWEI,1,159.5,561.81
2022-10-13,Samsung,4,918.79,1733.736
2022-10-14,Apple,25,2740.75,10343.244
2022-10-14,Samsung,5,458.588,2111.568
2022-10-15,Apple,21,1289.1,8583.0
2022-10-15,HUAWEI,1,829.4,561.81
2022-10-15,Samsung,5,291.09000000000003,2121.999
2022-10-16,Apple,45,4392.849999999999,18565.0
2022-10-16,Samsung,5,240.47600000000003,2301.619
2022-10-17,Apple,75,9441.499999999998,35605.488
2022-10-17,Redmi,1,3.42,68.4
2022-10-17,Samsung,1,136.29,671.714
2022-10-18,Apple,56,4991.549999999999,25271.0
2022-10-18,Samsung,1,510.7,486.381
2022-10-19,Apple,45,3164.2,18692.0
2022-10-19,Redmi,1,3.42,68.4
2022-10-19,Samsung,1,134.048,377.832
2022-10-20,Apple,172,36080.14999999996,77681.44000000002
2022-10-20,Samsung,6,351.876,2723.282
2022-10-21,Apple,30,2420.4000000000005,12776.0
2022-10-21,Samsung,1,22.29,400.0
2022-10-22,Apple,26,2288.2000000000003,10275.0
2022-10-22,HUAWEI,1,120.47,409.429
2022-10-22,Samsung,4,394.44,1782.3780000000002
2022-10-23,Apple,278,47337.79999999995,133066.244
2022-10-23,HUAWEI,2,70.94,818.858
2022-10-23,Redmi,1,3.42,68.4
2022-10-23,Samsung,6,762.0259999999998,2703.308
2022-10-24,Apple,97,7684.299999999988,43705.488
2022-10-24,Samsung,7,427.218,3290.2380000000003
2022-10-25,Apple,83,5189.849999999997,35649.488
2022-10-25,Redmi,1,3.42,68.4
2022-10-25,Samsung,7,414.96400000000006,3147.14
2022-10-26,Apple,206,27259.05,94802.244
2022-10-26,HUAWEI,1,20.47,409.429
2022-10-26,Samsung,10,1002.006,4717.616
2022-10-27,Apple,200,26194.850000000017,92431.732
2022-10-27,HUAWEI,3,170.44,1380.668
2022-10-27,Samsung,10,788.1660000000002,5540.948
2022-10-28,Apple,43,3482.7999999999965,18121.0
2022-10-28,Redmi,1,3.42,68.4
2022-10-28,Samsung,3,191.58,1677.428
2022-10-29,Apple,27,1998.65,11569.0
2022-10-29,Redmi,1,3.42,68.4
2022-10-29,Samsung,12,824.836,5778.966
2022-10-30,Apple,44,2809.199999999999,19906.244
2022-10-30,Redmi,1,3.42,68.4
2022-10-30,Samsung,11,669.614,4111.495999999999
2022-10-31,Apple,228,42318.649999999965,98554.244
2022-10-31,Redmi,2,6.84,136.8
2022-10-31,Samsung,34,2546.141999999999,16655.279
2022-11-01,Apple,312,49585.39999999966,140521.488
2022-11-01,HUAWEI,1,69.5,561.81
2022-11-01,Redmi,1,3.42,68.4
2022-11-01,Samsung,25,1866.54,10689.691000000004
2022-11-02,Apple,140,12104.750000000016,63219.244
2022-11-02,HUAWEI,1,20.47,409.429
2022-11-02,Samsung,11,732.918,5209.213
2022-11-03,Apple,86,5734.049999999995,36114.0
2022-11-03,Samsung,21,1663.7459999999996,8821.286999999998
2022-11-04,Apple,41,2666.7999999999997,15979.0
2022-11-04,Samsung,9,746.1899999999998,4023.7149999999992
2022-11-05,Apple,38,3002.199999999999,13950.244
2022-11-05,Redmi,2,6.84,136.8
2022-11-05,Samsung,12,866.7079999999999,6005.997
2022-11-06,Apple,369,49512.799999999705,171442.244
2022-11-06,Redmi,2,6.84,136.8
2022-11-06,Samsung,12,888.1589999999997,4964.902999999999
2022-11-07,Apple,72,5350.949999999997,29915.244
2022-11-07,Redmi,1,3.42,68.4
2022-11-07,Samsung,11,879.63,4894.331
2022-11-08,Apple,206,31527.99999999999,91330.172
2022-11-08,Samsung,8,610.0799999999999,3798.356
2022-11-09,Apple,134,16557.400000000005,55359.732
2022-11-09,Samsung,22,1913.18,9858.895
2022-11-10,Apple,79,5622.099999999999,33248.0
2022-11-10,HUAWEI,1,39.5,561.81
2022-11-10,Samsung,8,516.018,3176.474
2022-11-11,Apple,33,3082.499999999999,13328.0
2022-11-11,Redmi,1,3.42,68.4
2022-11-11,Samsung,3,352.75000000000006,1497.832
2022-11-12,Apple,40,2594.649999999999,13136.0
2022-11-12,Samsung,5,341.09000000000003,1981.118
2022-11-13,Apple,46,3522.199999999998,17895.244
2022-11-13,Samsung,3,294.99,1791.714
2022-11-14,Apple,38,3822.4499999999994,16041.0
2022-11-14,Redmi,1,71.82,68.4
2022-11-14,Samsung,6,236.898,2488.827
2022-11-15,Apple,32,2679.9999999999995,11731.244
2022-11-15,Samsung,5,425.0880000000001,2252.832
2022-11-16,Apple,395,72205.34999999983,180876.244
2022-11-16,Samsung,13,1159.5789999999995,5790.258
2022-11-17,Apple,331,54016.99999999985,153786.0
2022-11-17,Redmi,1,3.42,68.4
2022-11-17,Samsung,6,369.318,3071.854
2022-11-18,Apple,23,1782.6500000000003,9110.0
2022-11-18,Redmi,1,3.42,68.4
2022-11-18,Samsung,3,218.15,1110.664
2022-11-19,Apple,25,1751.6500000000003,10318.0
2022-11-19,HUAWEI,1,69.5,561.81
2022-11-19,Samsung,3,109.13,1721.2600000000002
2022-11-20,Apple,41,3072.0499999999975,16646.0
2022-11-20,Samsung,5,401.206,2770.142
2022-11-21,Apple,143,25761.250000000015,62105.0
2022-11-21,Samsung,4,312.2,1488.496
2022-11-22,Apple,203,36981.35000000004,98310.0
2022-11-22,Samsung,8,363.598,3382.378
2022-11-23,Apple,79,6225.499999999992,34247.244
2022-11-23,Samsung,9,726.13,4370.8060000000005
2022-11-24,Apple,82,5764.249999999996,35616.0
2022-11-24,Samsung,8,577.6,3654.092
2022-11-25,Apple,29,2214.35,11239.0
2022-11-25,Samsung,9,949.166,4259.302
2022-11-26,Apple,18,806.4500000000002,4807.0
2022-11-26,Samsung,8,681.44,4217.736
2022-11-27,Apple,35,2151.9,14898.0
2022-11-27,Samsung,3,366.63,1721.2600000000002
2022-11-28,Apple,161,21371.350000000013,68830.87999999998
2022-11-28,Samsung,6,450.628,2403.11
2022-11-29,Apple,93,7790.199999999991,36027.0
2022-11-29,HUAWEI,2,89.97,971.239
2022-11-29,Samsung,4,150.557,1462.1129999999998
2022-11-30,Apple,45,3267.349999999999,17662.0
2022-11-30,Samsung,1,20.05,355.0
2022-12-01,Apple,36,2268.8,13557.0
2022-12-02,Apple,21,1493.0000000000002,7796.0
2022-12-02,Samsung,2,162.34,755.0
2022-12-03,Apple,44,3091.449999999999,18002.244
2022-12-04,Apple,127,27518.5,55541.44
2022-12-04,HUAWEI,1,20.471,409.429
2022-12-04,Samsung,8,666.21,3156.002
2022-12-05,Apple,37,2782.25,15472.732
2022-12-05,Samsung,7,593.328,3164.092
2022-12-06,Apple,41,2374.2,15714.244
2022-12-06,HUAWEI,1,50.471,409.429
2022-12-06,Samsung,4,234.63,1776.5280000000002
2022-12-07,Apple,101,11487.949999999995,44564.196
2022-12-07,Samsung,7,410.817,3951.069
2022-12-08,Apple,45,3358.849999999998,18141.244
2022-12-08,Samsung,5,366.554,2519.736
2022-12-09,Apple,31,2850.2499999999995,11441.0
2022-12-09,Samsung,5,485.056,2635.874
2022-12-10,Apple,29,2265.7,10411.0
2022-12-10,Samsung,2,200.34,1049.546
2022-12-11,Apple,31,2471.749999999999,12037.488
2022-12-11,Samsung,3,236.63,1721.2600000000002
2022-12-12,Apple,245,55036.44999999996,117925.0
2022-12-12,Samsung,7,508.83,3209.756
2022-12-13,Apple,71,6023.399999999997,29781.0
2022-12-13,Samsung,10,1180.634,5201.402
2022-12-14,Apple,57,3784.4499999999966,24334.0
2022-12-14,Samsung,6,501.018,3148.638
2022-12-15,Apple,142,11448.150000000012,65677.244
2022-12-15,HUAWEI,1,140.7,134.0
2022-12-15,Samsung,3,189.336,1383.546
2022-12-16,Apple,50,4362.249999999996,20529.0
2022-12-16,HUAWEI,1,139.5,561.81
2022-12-16,Samsung,3,224.87,1743.428
2022-12-17,Apple,36,2874.749999999998,13479.0
2022-12-17,Samsung,2,198.1,755.664
2022-12-18,Apple,71,5177.649999999997,31082.0
2022-12-18,Samsung,2,176.33999999999995,777.832
2022-12-19,Apple,232,43422.649999999856,113421.0
2022-12-19,Samsung,4,442.68,1555.664
2022-12-20,Apple,154,24889.350000000017,71879.0
2022-12-20,HUAWEI,1,12.0,561.81
2022-12-20,Samsung,5,262.196,2481.852
2022-12-21,Apple,115,8622.54999999999,50656.0
2022-12-21,HUAWEI,1,69.5,561.81
2022-12-21,Samsung,3,166.628,1721.2600000000002
2022-12-22,Apple,127,10951.750000000004,53893.488
2022-12-22,Samsung,6,250.236,4030.284
2022-12-23,Apple,48,3645.45,19304.0
2022-12-23,Samsung,6,201.94,3172.656
2022-12-24,Apple,49,3904.95,20786.0
2022-12-24,Samsung,2,202.58,1343.428
2022-12-25,Apple,86,7189.000000000002,36701.0
2022-12-25,HUAWEI,1,139.5,561.81
2022-12-25,Samsung,2,24.28,485.8
2022-12-26,Apple,42,2761.2499999999995,19679.244
2022-12-26,Samsung,1,54.319,486.381
2022-12-27,Apple,31,2340.1,14490.0
2022-12-27,Samsung,1,11.19,223.81
2022-12-28,Apple,36,2573.3499999999995,16295.244
2022-12-28,Samsung,2,48.426,914.614
2022-12-29,Apple,96,9957.649999999996,40802.0
2022-12-29,Samsung,9,819.729,4232.803
2022-12-30,Apple,56,4015.35,23173.0
2022-12-30,Samsung,4,220.06,2238.952
2022-12-31,Apple,49,3695.399999999999,20027.0
2022-12-31,Samsung,1,12.14,242.9
2023-01-01,Apple,46,3323.3499999999995,18759.0
2023-01-01,Samsung,2,24.28,485.8
2023-01-02,Apple,51,3811.45,21429.0
2023-01-03,Apple,65,4848.05,25936.0
2023-01-03,Samsung,2,24.28,485.8
2023-01-04,Apple,68,6186.199999999997,27356.244
2023-01-04,Samsung,1,12.14,242.9
2023-01-05,Apple,176,14396.700000000024,78614.708
2023-01-05,OPPO,1,52.74,50.24
2023-01-05,Samsung,2,136.459,729.281
2023-01-06,Apple,120,9601.899999999996,55469.488
2023-01-06,Samsung,3,120.778,1215.6619999999998
2023-01-07,Apple,86,6471.5499999999965,38499.732
2023-01-07,Samsung,1,12.14,242.9
2023-01-08,Apple,103,7483.799999999996,44980.0
2023-01-08,Samsung,2,22.38,447.62
2023-01-09,Apple,148,11520.400000000012,66805.73199999999
2023-01-09,Samsung,2,28.219,564.476
2023-01-10,Apple,117,8203.549999999994,51964.244
2023-01-11,Apple,410,53014.49999999976,189049.488
2023-01-11,HUAWEI,1,79.52,295.143
2023-01-11,Samsung,2,158.638,972.762
2023-01-12,Apple,498,51095.499999999935,226125.392
2023-01-12,Samsung,14,869.6390000000001,5992.762000000001
2023-01-13,Apple,90,7498.949999999992,38672.732
2023-01-13,Samsung,6,355.92,2918.286
2023-01-14,Apple,105,8551.149999999992,45330.488
2023-01-14,Samsung,6,472.79,2655.715
2023-01-15,Apple,139,11100.050000000005,60523.0
2023-01-15,HUAWEI,1,19.52,295.143
2023-01-15,Samsung,8,332.04,2840.764
2023-01-16,Apple,326,28278.950000000063,145922.952
2023-01-16,Samsung,1,11.19,223.81
2023-01-17,Apple,112,8580.49999999999,48479.244
2023-01-17,Samsung,2,15.09,301.905
2023-01-18,Apple,781,81957.89999999932,370936.6120000001
2023-01-18,Samsung,2,44.36,887.2139999999998
2023-01-19,Apple,330,25529.85000000006,151810.46399999998
2023-01-19,HUAWEI,1,119.52,295.143
2023-01-20,Apple,60,4735.449999999997,27795.0
2023-01-20,HUAWEI,2,169.04,590.286
2023-01-20,Samsung,1,11.19,223.81
2023-01-21,Apple,72,5076.849999999997,31663.0
2023-01-21,Samsung,1,3.9,78.095
2023-01-22,Apple,159,11525.950000000012,73388.708
2023-01-22,HUAWEI,1,79.52,295.143
2023-01-22,Samsung,1,36.286,671.714
2023-01-23,Apple,214,19506.550000000047,96845.66
2023-01-23,Samsung,1,11.19,223.81
2023-01-24,Apple,193,16293.150000000052,87801.732
2023-01-24,HUAWEI,1,79.52,295.143
2023-01-25,Apple,147,10731.150000000003,63555.70799999999
2023-01-25,HUAWEI,1,459.9,342.762
2023-01-25,Samsung,4,237.19100000000003,1343.905
2023-01-26,Apple,342,30215.150000000096,157424.148
2023-01-26,HUAWEI,2,139.039,590.286
2023-01-26,Samsung,2,208.64,972.762
2023-01-27,Apple,147,12520.000000000018,69031.66
2023-01-27,HUAWEI,1,51.9,342.762
2023-01-27,Samsung,1,54.32,486.381
2023-01-28,Apple,74,5099.049999999996,35395.488
2023-01-28,Samsung,3,182.95800000000003,1459.143
2023-01-29,Apple,56,3885.2999999999975,23885.244
2023-01-29,Samsung,5,169.897,2152.191
2023-01-30,Apple,276,24994.450000000048,123242.976
2023-01-30,Samsung,2,168.64,972.762
2023-01-31,Apple,315,26944.80000000011,145268.22
2023-01-31,Samsung,7,386.69,2733.8099999999995
2023-02-01,Apple,122,9066.999999999996,52534.0
2023-02-01,HUAWEI,1,51.9,342.762
2023-02-01,Samsung,6,372.4599999999999,2555.07
2023-02-02,Apple,227,17968.800000000047,102610.732
2023-02-02,HUAWEI,1,49.52,295.143
2023-02-02,Samsung,95,8598.929999999991,39540.63700000006
2023-02-03,Apple,105,7626.049999999988,44302.244
2023-02-03,Samsung,51,5859.538999999999,20539.81900000001
2023-02-04,Apple,55,4490.6,22260.0
2023-02-04,Samsung,36,3763.609999999999,14556.902999999998
2023-02-05,Apple,118,9512.099999999999,50250.0
2023-02-05,HUAWEI,3,88.56,885.4289999999999
2023-02-05,Samsung,47,4401.870000000001,18562.13600000001
2023-02-06,Apple,88,6140.199999999993,37717.488
2023-02-06,HUAWEI,2,169.04,590.286
2023-02-06,Samsung,29,2815.889,12074.918
2023-02-07,Apple,514,40856.00000000001,231674.66
2023-02-07,Samsung,69,5381.469999999997,26061.250000000036
2023-02-08,Apple,541,43770.349999999904,246662.88
2023-02-08,HUAWEI,3,120.94,933.048
2023-02-08,Samsung,43,5072.418999999998,16512.218
2023-02-09,Apple,447,36011.850000000115,199899.44
2023-02-09,Samsung,47,3738.9609999999993,19652.29700000001
2023-02-10,Apple,125,11479.300000000008,54614.244
2023-02-10,Samsung,29,2527.599,12121.201999999996
2023-02-11,Apple,135,11070.950000000012,58697.244
2023-02-11,Samsung,36,3223.528999999998,14329.878999999995
2023-02-12,Apple,98,7391.099999999995,40750.488
2023-02-12,HUAWEI,2,201.42,637.905
2023-02-12,Samsung,47,4529.109999999998,16302.880999999998
2023-02-13,Apple,128,9870.250000000007,56346.244
2023-02-13,HUAWEI,2,91.4,904.572
2023-02-13,Samsung,36,3109.5199999999986,14615.332999999997
2023-02-14,Apple,158,11892.34999999998,71411.488
2023-02-14,HUAWEI,1,81.9,342.762
2023-02-14,Samsung,36,3143.8599999999974,15017.927999999996
2023-02-15,Apple,70,5395.549999999998,29668.244
2023-02-15,HUAWEI,1,119.52,295.143
2023-02-15,Samsung,31,2519.029999999999,10481.741999999998
2023-02-16,Apple,465,37130.15000000011,209444.732
2023-02-16,Samsung,8,965.59,3360.441
2023-02-17,Apple,192,15408.6,85116.0
2023-02-17,HUAWEI,2,159.04000000000002,590.286
2023-02-17,Samsung,17,1623.649,6353.079999999999
2023-02-18,Apple,172,13728.8,76060.732
2023-02-18,Samsung,19,1763.26,6288.942999999999
2023-02-19,Apple,133,11324.199999999992,56284.0
2023-02-19,Samsung,9,907.89,4024.725
2023-02-20,Apple,205,15621.249999999996,89070.0
2023-02-20,HUAWEI,2,171.42000000000002,637.905
2023-02-20,Samsung,12,908.6700000000002,4182.285
2023-02-21,Apple,226,17878.39999999998,96849.244
2023-02-21,Samsung,8,1049.09,3524.416
2023-02-22,Apple,224,16094.099999999962,94530.488
2023-02-22,Samsung,13,1003.3,5444.369
2023-02-23,Apple,409,32311.700000000103,178026.0
2023-02-23,Samsung,11,1126.0700000000002,4656.935
2023-02-24,Apple,155,12105.949999999984,64988.0
2023-02-24,HUAWEI,1,49.52,295.143
2023-02-24,Samsung,6,413.7,1444.544
2023-02-25,Apple,130,8598.0,53444.0
2023-02-25,Samsung,5,340.83,1859.516
2023-02-26,Apple,165,11638.199999999992,68284.0
2023-02-26,Samsung,8,907.96,2192.849
2023-02-27,Apple,265,18800.399999999976,116464.952
2023-02-27,Samsung,4,159.62,1367.641
2023-02-28,Apple,195,14619.199999999995,83327.832
2023-02-28,HUAWEI,1,51.9,342.762
2023-02-28,Samsung,5,323.52,1445.736
2023-03-01,Apple,185,14445.95,80546.09999999999
2023-03-01,HUAWEI,1,21.9,342.762
2023-03-01,Samsung,44,3415.4,16385.853
2023-03-02,Apple,146,10713.350000000008,62373.148
2023-03-02,HUAWEI,1,19.52,295.143
2023-03-02,Samsung,54,5292.120000000004,19464.58600000001
2023-03-03,Apple,171,12696.849999999988,81331.488
2023-03-03,Samsung,17,1709.99,6250.053999999999
2023-03-04,Apple,189,15633.749999999964,91371.0
2023-03-04,Samsung,28,2267.8299999999995,10063.059
2023-03-05,Apple,135,9259.849999999995,59597.0
2023-03-05,Samsung,24,2371.42,9131.832
2023-03-06,Apple,143,10236.55,66500.0
2023-03-06,Samsung,20,1424.7699999999998,7720.490999999998
2023-03-07,Apple,106,7813.9500000000035,47415.0
2023-03-07,HUAWEI,2,173.8,685.524
2023-03-07,Samsung,18,1250.0199999999998,6589.548
2023-03-08,Apple,76,5484.9000000000015,33104.0
2023-03-08,Samsung,21,1630.8599999999997,7559.186
2023-03-09,Apple,274,20958.65000000006,123881.488
2023-03-09,Samsung,18,1819.57,6177.159
2023-03-10,Apple,317,24855.600000000108,146301.464
2023-03-10,Samsung,9,952.91,2857.785
2023-03-11,Apple,184,14988.850000000024,83992.976
2023-03-11,Samsung,11,1479.1799999999998,4143.563
2023-03-12,Apple,198,17418.950000000026,89345.22
2023-03-12,Samsung,10,1053.47,3374.451
2023-03-13,Apple,270,19069.750000000065,122526.196
2023-03-13,HUAWEI,1,49.52,295.143
2023-03-13,Samsung,12,348.936,3430.624
2023-03-14,Apple,270,20498.500000000076,122531.976
2023-03-14,HUAWEI,1,51.9,342.762
2023-03-14,Samsung,11,1315.39,3972.859999999999
2023-03-15,Apple,223,17691.55000000005,100476.70799999998
2023-03-15,Samsung,7,604.83,1951.451
2023-03-16,Apple,193,15529.30000000004,89066.17199999998
2023-03-16,HUAWEI,1,19.52,295.143
2023-03-16,Samsung,9,434.6699999999999,2181.74
2023-03-17,Apple,101,8772.399999999992,46593.46400000001
2023-03-17,HUAWEI,1,49.52,295.143
2023-03-17,Samsung,9,1082.64,2455.012
2023-03-18,Apple,144,10368.399999999998,65618.196
2023-03-18,HUAWEI,1,79.52,295.143
2023-03-18,Samsung,3,182.04,582.733
2023-03-19,Apple,252,19077.35000000009,119674.976
2023-03-19,HUAWEI,2,199.04,590.286
2023-03-19,Samsung,9,613.39,2829.459
2023-03-20,Apple,210,15931.30000000005,98754.952
2023-03-20,HUAWEI,1,19.52,295.143
2023-03-20,Samsung,4,131.82,655.906
2023-03-21,Apple,216,15514.050000000048,98306.488
2023-03-21,Samsung,6,233.67,1400.4339999999995
2023-03-22,Apple,200,15287.000000000027,89185.196
2023-03-22,HUAWEI,2,169.04,590.286
2023-03-22,Samsung,2,188.57,671.268
2023-03-23,Apple,291,22108.000000000087,133596.928
2023-03-23,HUAWEI,2,69.04,590.286
2023-03-23,Samsung,66,5578.660000000004,24418.48800000003
2023-03-24,Apple,176,14239.800000000014,79938.196
2023-03-24,Samsung,36,2693.539999999999,13370.913
2023-03-25,Apple,171,12214.150000000012,75990.22
2023-03-25,HUAWEI,2,169.04,590.286
2023-03-25,Samsung,23,2141.62,8449.362
2023-03-26,Apple,199,15903.050000000036,91498.464
2023-03-26,HUAWEI,2,159.04,590.286
2023-03-26,Samsung,19,1510.7299999999998,6818.263999999999
2023-03-27,Apple,181,13552.250000000033,81683.416
2023-03-27,Samsung,21,1537.003,6888.198
2023-03-28,Apple,200,15915.250000000036,90497.41599999998
2023-03-28,HUAWEI,1,99.5,561.81
2023-03-28,Samsung,10,724.5559999999998,3592.364
2023-03-29,Apple,170,13716.150000000023,77603.44
2023-03-29,Samsung,6,617.7900000000001,2231.937
2023-03-30,Apple,207,14795.500000000016,92337.244
2023-03-30,Samsung,5,253.8,1144.604
2023-03-31,Apple,122,9831.000000000004,52802.244
2023-03-31,HUAWEI,1,121.9,342.762
2023-03-31,Samsung,19,1129.74,7850.496
2023-04-01,Apple,103,8699.74999999999,44884.0
2023-04-01,HUAWEI,1,81.9,342.762
2023-04-01,Samsung,13,967.225,5393.904
2023-04-02,Apple,123,9672.949999999997,55016.0
2023-04-02,Samsung,4,440.68,2099.092
2023-04-03,Apple,154,11629.05,67778.0
2023-04-03,Samsung,43,3248.8,15051.443
2023-04-04,Apple,243,17983.649999999998,106896.0
2023-04-04,Samsung,32,2197.709,11022.143999999998
2023-04-05,Apple,137,10771.850000000002,59719.0
2023-04-05,HUAWEI,1,194.9,185.62
2023-04-05,Samsung,18,838.4879999999998,6160.085999999999
2023-04-06,Apple,153,11704.499999999998,67107.0
2023-04-06,Samsung,20,1228.14,6712.279999999999
2023-04-07,Apple,113,8766.34999999999,50480.488
2023-04-07,HUAWEI,2,431.8,637.905
2023-04-07,Samsung,7,536.85,2271.443
2023-04-08,Apple,82,6226.699999999993,35499.0
2023-04-08,Samsung,13,630.3699999999999,3505.9479999999994
2023-04-09,Apple,84,6040.7999999999965,36351.0
2023-04-09,Samsung,19,913.3,5937.297
2023-04-10,Apple,70,5442.500000000001,31466.244
2023-04-10,HUAWEI,1,49.52,295.143
2023-04-10,Samsung,11,854.846,3897.354
2023-04-11,Apple,96,7750.649999999999,42610.0
2023-04-11,HUAWEI,1,21.9,342.762
2023-04-11,Samsung,17,1114.73,5402.584999999999
2023-04-12,Apple,166,14294.550000000014,76490.0
2023-04-12,HUAWEI,1,51.9,342.762
2023-04-12,Samsung,40,3196.13,15782.269999999997
2023-04-13,Apple,142,10695.300000000008,65637.0
2023-04-13,HUAWEI,1,109.52,295.143
2023-04-13,Samsung,30,2185.5600000000004,11408.521999999995
2023-04-14,Apple,120,9355.949999999997,54215.0
2023-04-14,HUAWEI,1,49.52,295.143
2023-04-14,Samsung,14,1064.703,5367.375
2023-04-15,Apple,106,7821.899999999987,47822.0
2023-04-15,Samsung,25,1683.331,8662.414999999999
2023-04-16,Apple,178,14152.050000000028,79956.0
2023-04-16,Samsung,31,2320.676,11479.285
2023-04-17,Apple,215,18419.050000000083,98307.0
2023-04-17,HUAWEI,1,119.52,295.143
2023-04-17,Samsung,27,1893.623,9679.143
2023-04-18,Apple,291,23292.250000000124,133361.0
2023-04-18,HUAWEI,2,41.419,637.905
2023-04-18,Samsung,24,1984.969,9034.878
2023-04-19,Apple,237,17072.150000000067,107319.0
2023-04-19,Samsung,34,2715.055,11842.504
2023-04-20,Apple,106,7322.899999999987,48248.0
2023-04-20,HUAWEI,1,49.52,295.143
2023-04-20,Samsung,17,1259.76,5467.343999999999
2023-04-21,Apple,50,4123.199999999996,22344.0
2023-04-21,HUAWEI,1,119.52,295.143
2023-04-21,Samsung,12,613.015,3924.5949999999993
2023-04-22,Apple,25,1934.7000000000007,11314.0
2023-04-22,Samsung,7,550.88,2266.883
2023-04-23,Apple,40,3454.3499999999967,17787.0
2023-04-23,Samsung,12,1038.493,4146.216
2023-04-24,Apple,28,2518.7,12699.0
2023-04-24,Samsung,7,688.67,2532.293
2023-04-25,Apple,120,9558.099999999999,53714.0
2023-04-25,HUAWEI,4,182.84,1275.81
2023-04-25,Samsung,29,1756.4699999999998,9417.71
2023-04-26,Apple,110,7885.349999999988,48378.0
2023-04-26,Samsung,26,1462.715,8773.328
2023-04-27,Apple,100,7941.199999999989,44073.0
2023-04-27,HUAWEI,1,79.52,295.143
2023-04-27,Samsung,25,1942.732,8781.992999999999
2023-04-28,Apple,69,4821.599999999994,31966.0
2023-04-28,HUAWEI,1,139.52,295.143
2023-04-28,Samsung,5,83.19,1512.587
2023-04-29,Apple,88,6341.24999999999,40001.0
2023-04-29,Samsung,18,1336.063,5831.008
2023-04-30,Apple,173,13313.400000000016,78605.732
2023-04-30,HUAWEI,2,139.04,590.286
2023-04-30,Samsung,17,1059.256,6074.990999999999
2023-05-01,Apple,82,7468.049999999994,37407.0
2023-05-01,HUAWEI,1,81.9,342.762
2023-05-01,Samsung,12,831.1060000000001,4466.136
2023-05-02,Apple,101,7540.250000000004,45659.0
2023-05-02,HUAWEI,1,0.0,342.762
2023-05-02,Samsung,17,1044.01,5610.341
2023-05-03,Apple,86,7337.500000000011,38029.244
2023-05-03,Samsung,19,1599.871,7398.236999999998
2023-05-04,Apple,82,5846.400000000007,36009.0
2023-05-04,Samsung,21,2272.76,7432.464
2023-05-05,Apple,24,2475.2499999999995,9032.0
2023-05-05,Samsung,14,859.185,4877.709999999999
2023-05-06,Apple,10,683.85,3492.0
2023-05-06,HUAWEI,1,49.52,295.143
2023-05-06,Samsung,12,1049.7,4843.084
2023-05-07,Apple,64,5349.6,28620.0
2023-05-07,HUAWEI,1,81.9,342.762
2023-05-07,Samsung,21,1351.083,7354.718
2023-05-08,Apple,122,8875.099999999995,56358.0
2023-05-08,HUAWEI,2,99.04,590.286
2023-05-08,Samsung,21,1743.91,7539.102999999998
2023-05-09,Apple,150,10983.300000000005,66820.73199999999
2023-05-09,HUAWEI,1,21.9,342.762
